timestamp_utc,symbol,close,p_high_vol,w_exposure,pos_before,action,order_id,order_status
2025-12-30T17:59:00+00:00,NVDA,188.06,0.010685294316552971,0.989314705683447,0,BUY,1ccc191b-bea9-4153-925c-7a4315fde494,pending_new
2025-12-30T18:00:00+00:00,NVDA,187.955,0.011924612505044755,0.9880753874949553,1,HOLD,,
2025-12-30T18:01:00+00:00,NVDA,187.875,0.010511244143024647,0.9894887558569754,1,HOLD,,
2025-12-30T18:02:00+00:00,NVDA,187.85,0.00974856235943781,0.9902514376405622,1,HOLD,,
2025-12-30T18:03:00+00:00,NVDA,187.89,0.008701756624895663,0.9912982433751043,1,HOLD,,
2025-12-30T18:04:00+00:00,NVDA,187.89,0.009331459020256495,0.9906685409797436,1,HOLD,,
2025-12-30T18:05:00+00:00,NVDA,187.96,0.010693628705495534,0.9893063712945045,1,HOLD,,
2025-12-30T18:06:00+00:00,NVDA,187.985,0.011733046551185745,0.9882669534488142,1,HOLD,,
2025-12-30T18:07:00+00:00,NVDA,187.985,0.009410571489024917,0.9905894285109751,1,HOLD,,
2025-12-30T18:08:00+00:00,NVDA,187.995,0.008550700819194767,0.9914492991808053,1,HOLD,,
2025-12-30T18:09:00+00:00,NVDA,188.09,0.008589455052126134,0.9914105449478738,1,HOLD,,
2025-12-30T18:10:00+00:00,NVDA,188.06,0.008064242302347759,0.9919357576976522,1,HOLD,,
2025-12-30T18:11:00+00:00,NVDA,188.08,0.007774187595261867,0.9922258124047382,1,HOLD,,
2025-12-30T18:12:00+00:00,NVDA,188.205,0.010647541351663996,0.989352458648336,1,HOLD,,
2025-12-30T18:13:00+00:00,NVDA,188.24,0.009333575527449739,0.9906664244725503,1,HOLD,,
2025-12-30T18:14:00+00:00,NVDA,188.19,0.012063862047282152,0.9879361379527178,1,HOLD,,
2025-12-30T18:15:00+00:00,NVDA,188.225,0.008891739622321692,0.9911082603776783,1,HOLD,,
2025-12-30T18:16:00+00:00,NVDA,188.15,0.009153140939956662,0.9908468590600433,1,HOLD,,
2025-12-30T18:17:00+00:00,NVDA,188.18,0.009963229177697432,0.9900367708223026,1,HOLD,,
2025-12-30T18:18:00+00:00,NVDA,188.19,0.010115511144828256,0.9898844888551718,1,HOLD,,
2025-12-30T18:19:00+00:00,NVDA,188.16,0.008275213371419694,0.9917247866285803,1,HOLD,,
2025-12-30T18:20:00+00:00,NVDA,188.12,0.011678921038913642,0.9883210789610863,1,HOLD,,
2025-12-30T18:21:00+00:00,NVDA,188.155,0.01094611940149531,0.9890538805985047,1,HOLD,,
2025-12-30T18:22:00+00:00,NVDA,188.13,0.008484365660168832,0.9915156343398311,1,HOLD,,
2025-12-30T18:23:00+00:00,NVDA,188.08,0.007672160593064656,0.9923278394069354,1,HOLD,,
2025-12-30T18:24:00+00:00,NVDA,188.09,0.006547093863231448,0.9934529061367685,1,HOLD,,
2025-12-30T18:25:00+00:00,NVDA,188.1,0.007826674836285063,0.9921733251637149,1,HOLD,,
2025-12-30T18:26:00+00:00,NVDA,188.16,0.006689837497507058,0.9933101625024929,1,HOLD,,
2025-12-30T18:27:00+00:00,NVDA,188.155,0.006183411456991777,0.9938165885430083,1,HOLD,,
2025-12-30T18:28:00+00:00,NVDA,188.18,0.006347781889681011,0.993652218110319,1,HOLD,,
2025-12-30T18:29:00+00:00,NVDA,188.22,0.007339358800372837,0.9926606411996272,1,HOLD,,
2025-12-30T18:30:00+00:00,NVDA,188.23,0.009228934851965662,0.9907710651480344,1,HOLD,,
2025-12-30T18:31:00+00:00,NVDA,188.215,0.00887228492804193,0.9911277150719581,1,HOLD,,
2025-12-30T18:32:00+00:00,NVDA,188.23,0.009514823630228098,0.990485176369772,1,HOLD,,
2025-12-30T18:33:00+00:00,NVDA,188.28,0.011940104439278669,0.9880598955607214,1,HOLD,,
2025-12-30T18:34:00+00:00,NVDA,188.195,0.012782974518771943,0.987217025481228,1,HOLD,,
2025-12-30T18:35:00+00:00,NVDA,188.175,0.012337039997394272,0.9876629600026057,1,HOLD,,
2025-12-30T18:36:00+00:00,NVDA,188.2,0.013216765268526571,0.9867832347314734,1,HOLD,,
2025-12-30T18:37:00+00:00,NVDA,188.2,0.012208172556685734,0.9877918274433143,1,HOLD,,
2025-12-30T18:38:00+00:00,NVDA,188.145,0.012108641592589814,0.9878913584074102,1,HOLD,,
2025-12-30T18:39:00+00:00,NVDA,188.01,0.01856468425194295,0.9814353157480571,1,HOLD,,
2025-12-30T18:40:00+00:00,NVDA,187.98,0.020089032684550923,0.9799109673154491,1,HOLD,,
2025-12-30T18:41:00+00:00,NVDA,187.985,0.016755556591988092,0.9832444434080119,1,HOLD,,
2025-12-30T18:42:00+00:00,NVDA,187.95,0.01845871644827651,0.9815412835517235,1,HOLD,,
2025-12-30T18:43:00+00:00,NVDA,188.0,0.018120705864516824,0.9818792941354831,1,HOLD,,
2025-12-30T18:44:00+00:00,NVDA,187.975,0.018736969658185377,0.9812630303418146,1,HOLD,,
2025-12-30T18:45:00+00:00,NVDA,188.06,0.01903626941313546,0.9809637305868646,1,HOLD,,
2025-12-30T18:46:00+00:00,NVDA,188.1,0.0182438395285751,0.9817561604714249,1,HOLD,,
2025-12-30T18:47:00+00:00,NVDA,188.085,0.020366512578345278,0.9796334874216547,1,HOLD,,
2025-12-30T18:48:00+00:00,NVDA,188.1,0.01969242865304622,0.9803075713469538,1,HOLD,,
2025-12-30T18:49:00+00:00,NVDA,188.17,0.01870852004824518,0.9812914799517548,1,HOLD,,
2025-12-30T18:50:00+00:00,NVDA,188.17,0.019059066419459744,0.9809409335805402,1,HOLD,,
2025-12-30T18:51:00+00:00,NVDA,188.22,0.018634843121358276,0.9813651568786417,1,HOLD,,
2025-12-30T18:52:00+00:00,NVDA,188.16,0.025493337906174956,0.9745066620938251,1,HOLD,,
2025-12-30T18:53:00+00:00,NVDA,188.18,0.019765824937641462,0.9802341750623585,1,HOLD,,
2025-12-30T18:54:00+00:00,NVDA,188.155,0.023849284498300156,0.9761507155016999,1,HOLD,,
2025-12-30T18:55:00+00:00,NVDA,188.13,0.01786535179755165,0.9821346482024483,1,HOLD,,
