timestamp,Open,High,Low,Close,Volume,vwap,symbol,date,RV_5m,RV_10m,RV_15m,RV_30m,RV_60m,log_ret_1m,roll_ret_5m,roll_vol_15m,vwap_dev,vwap_z_30m,volume_z_30m,roll_vol_15m_volume,hl_spread,hl_range_15m,time_sin,time_cos,is_open30,is_close30,vol_label_5m,vol_label_10m,vol_label_15m,vol_label_30m,vol_label_60m
2020-01-08 13:14:00-05:00,73.1,73.14,73.09,73.13,687096.0,72.32926045211482,AAPL,2020-01-08,0.0009480842176603285,0.0011534453266988513,0.001455208456073313,0.0018561962259021096,0.0021853140225919694,0.00041031252712703904,0.000820793479733424,0.00033153571867027877,0.011070755360692316,1.8290748353562927,3.7425520704331685,208664.8,0.0006837139340899286,0.002324627375905913,-0.45039813534659645,-0.8928278219658642,0,0,0,0,0,0,0
2020-01-09 11:11:00-05:00,74.63,74.66,74.62,74.65,128984.0,74.37103886400757,AAPL,2020-01-09,0.0008468194631623455,0.0010624911699314388,0.0019858551587519885,0.0028425963001068723,0.0036667688031663073,0.00026795284190357774,0.00026795284190369277,0.00031142710530179866,0.0037509377340086323,1.3912459368365424,-1.3222165104846024,310951.73333333334,0.0005358338914935232,0.0014735432016074743,0.9984106427012668,-0.0563576839556373,0,0,0,0,0,0,0
2020-01-09 13:17:00-05:00,74.57,74.61,74.55,74.6,462544.0,74.42331615150674,AAPL,2020-01-09,0.0009855707293816055,0.0016966817456088126,0.001853457914856965,0.0021577088846724112,0.0030452049899561476,0.0004022256540117017,0.0018784387651442909,0.0005144752069022753,0.002374038911858881,-0.1815198611379288,0.3548540976775677,442410.4,0.0008042895442359447,0.004155495978552254,-0.49300770190293736,-0.8700249455414393,0,0,0,0,0,0,0
2020-01-13 12:29:00-05:00,75.43,75.44,75.42,75.43,99292.0,75.36178449578004,AAPL,2020-01-13,0.0007950589418717015,0.0008985704558003419,0.0009367715054020949,0.0013696258298529804,0.0018241792521197615,0.0,0.00026518165098393236,0.000265143582316164,0.0009051736855273485,1.2439832343360915,-0.942879161496266,144143.2,0.000265146493437568,0.0010605859737504604,0.25492651339019334,-0.9669604297853762,0,0,0,0,0,0,0
2020-01-14 10:31:00-05:00,76.46,76.52,76.45,76.51,801452.0,76.20681391632202,AAPL,2020-01-14,0.0009145484915654929,0.0013896611641453181,0.0017351628791422837,0.0034271955052345856,0.004259627075559578,0.0005229441876268845,0.0020934195791193822,0.0007975875554594268,0.003978464235637662,2.2839466695295907,1.3936630088832584,463730.6666666667,0.0009149130832569895,0.003790354202064936,0.8320286058792843,0.5547327275351388,0,0,0,0,0,0,0
2020-01-14 12:37:00-05:00,76.06,76.11,76.06,76.1,195432.0,76.20824712598422,AAPL,2020-01-14,0.0006829871039043911,0.000983969549831858,0.001226865230033369,0.0020962569623389064,0.004579458496839793,0.0005257623675263815,0.0005257623675264822,0.00026286052429981994,-0.001420412226583166,-2.1039776860120694,-0.17482541661071913,186827.46666666667,0.0006570302233902301,0.002102496714848998,0.1285293161395945,-0.991705709821562,0,0,0,0,0,0,0
2020-01-15 13:23:00-05:00,75.78,75.81,75.77,75.77,210896.0,75.7839958849986,AAPL,2020-01-15,0.0004938410718747384,0.0020240345893572866,0.002100201986053473,0.002832229826731357,0.003320311316668634,-0.0002639218806559061,-0.0010552698512592384,0.00045455056690340585,-0.0001846812751843501,0.477679114481317,0.5736541100590347,176859.46666666667,0.000527913422198835,0.0023756103998944763,-0.5746756806510839,-0.818381244939187,0,0,0,0,0,0,0
2020-01-16 10:01:00-05:00,75.93,75.97,75.93,75.94,356864.0,75.87694151470362,AAPL,2020-01-16,0.0011700987904497532,0.0019192910190715855,0.002204143419063044,0.0031191255076464994,0.004293472275161362,0.0,0.0001316915785138408,0.0004894361148902835,0.0008310625604770883,0.8213321516367268,-0.7354612695079037,377076.5333333333,0.0005267316302342839,0.002370292336054839,0.4789275898150307,0.8778544091784045,0,0,0,0,0,0,0
2020-01-16 14:33:00-05:00,75.73,75.76,75.72,75.75,88776.0,75.73716767596166,AAPL,2020-01-16,0.0004377936093526856,0.0006328570910125663,0.0007464315817993258,0.0013135529571454243,0.0021840075319733937,0.0003961180483564127,3.252606517456513e-17,0.0002128984083907359,0.0001694323201158609,0.675396684345829,-0.4581829243583468,119236.53333333334,0.0005280528052806037,0.0010561056105610198,-0.985726080931651,0.16835704134703797,0,0,0,0,0,0,0
2020-01-17 14:02:00-05:00,76.44,76.44,76.4,76.42,115416.0,76.29349543778322,AAPL,2020-01-17,0.00032050896757882446,0.0005066101434712469,0.0007163268685933337,0.0010707989363527683,0.0017004305595429638,-0.00026167735331837996,-0.00013084723603902948,0.00016894429199656227,0.0016581303752158307,1.9011586752894152,-0.34477918587118667,127544.26666666666,0.0005234231876471018,0.0010468463752943897,-0.9459548184287252,-0.3242984450956826,0,0,0,0,0,0,0
2020-01-21 10:21:00-05:00,76.72,76.74,76.7,76.73,229860.0,76.70026722989334,AAPL,2020-01-21,0.0016300397193711718,0.0017015556745954177,0.0018454003332426506,0.0028426928141836237,0.0034898534338464134,0.00013033561439115615,0.0007822686187708972,0.00044620912108664823,0.0003876488463533486,0.7820004753895251,-0.6409012399089558,273433.6,0.0005213084842954714,0.003127850905773569,0.7322686665977735,0.6810158587867972,0,0,1,0,0,0,0
2020-01-21 10:48:00-05:00,76.65,76.67,76.64,76.66,145968.0,76.69177362642054,AAPL,2020-01-21,0.0011671474806327648,0.0013179050652955542,0.0016966741392317598,0.0022703679306874166,0.00264558781275386,0.00013045463458577586,-0.0003912618243587805,0.0005159969465501135,-0.00041430292869897224,-0.6302780371847295,-0.6276985268827849,214683.46666666667,0.00039133837725020544,0.002087138012000972,0.9510565162951535,0.30901699437494745,0,0,0,0,0,0,0
2020-01-21 12:43:00-05:00,76.8,76.8,76.77,76.78,102260.0,76.72184249999212,AAPL,2020-01-21,0.0006249402281954091,0.0007709668685327833,0.0008545383377626185,0.0012224736761673185,0.003122715763110515,-0.00026045058097481927,-8.456776945386935e-17,0.00017142552499975066,0.0007580305440120944,1.5736405750308617,-0.4575797813739873,104240.53333333334,0.0003907267517582801,0.0009116957541027153,0.03221588789417292,-0.9994809335686149,0,0,0,0,0,0,0
2020-01-21 13:55:00-05:00,76.48,76.52,76.46,76.5,210268.0,76.69707974770002,AAPL,2020-01-21,0.0009525213303085015,0.0015145526737335975,0.0019226768100342778,0.0022237965167414496,0.0028819132855292706,0.0002614720893443048,1.2468324983583301e-17,0.00034428341495530587,-0.002569586069617254,-1.6102951814957285,-0.016561718311554112,192082.93333333332,0.0007843137254902156,0.0016993464052288624,-0.9034504346103823,-0.4286925614030541,0,0,0,0,0,0,0
2020-01-21 14:05:00-05:00,76.47,76.48,76.45,76.46,168524.0,76.68724356283356,AAPL,2020-01-21,0.0011844054687183765,0.001226890631397506,0.0014562390635983506,0.001859398345302691,0.002554259274640668,-0.00026154047487922036,0.0011777793679739763,0.00044299215792351624,-0.0029632511520298645,-1.7711319111383785,-0.5776797004914903,226759.2,0.00039236201935653606,0.0024849594559246046,-0.9605181116313724,-0.2782174639164524,0,0,0,0,0,0,0
2020-01-21 14:36:00-05:00,76.32,76.36,76.32,76.35,173084.0,76.66998156736045,AAPL,2020-01-21,0.0006675454249169519,0.0007854860315009875,0.0012696327192346151,0.00172648189551739,0.0023037282169222407,0.00039300452461034027,-0.0006546645078336202,0.0003134826428767756,-0.004173492164978873,-1.9070689608949896,0.3342801933475296,167014.66666666666,0.000523903077930658,0.0018336607727570237,-0.976441078829272,0.21578419676780655,0,0,0,0,0,0,0
2020-01-22 12:48:00-05:00,77.07,77.08,77.05,77.06,176276.0,76.79757039149379,AAPL,2020-01-22,0.000594501852420746,0.0007104484953680025,0.0009962061929857397,0.0014328703090485738,0.0020548527737642465,-0.00025950434815406626,0.0007789173443278574,0.00042941220882595295,0.0034171602977595443,2.260910855441478,-0.3076441926721938,335906.93333333335,0.0003893070334804146,0.002595380223202518,-0.04831337952550708,-0.9988322268323266,0,0,0,0,0,0,0
2020-01-23 11:14:00-05:00,76.55,76.6,76.54,76.59,355432.0,76.54082254623121,AAPL,2020-01-23,0.0009682307614958951,0.0013629863949268333,0.001488708711332678,0.002417997110541243,0.002968860006022973,0.0005223978178094034,-0.0003916193510007058,0.0005199736101156443,0.0006424996770721598,1.7798886414365003,0.848019593977871,217822.66666666666,0.0007833920877397478,0.0016973495234363985,0.9945218953682733,-0.10452846326765355,0,0,0,0,0,0,0
2020-01-23 11:25:00-05:00,76.58,76.59,76.54,76.56,178960.0,76.54269091407262,AAPL,2020-01-23,0.0010616189484012229,0.0013886776539586627,0.0015342900235966177,0.002343305418119785,0.0027293749548072082,-0.0002611989044496066,-0.00013060798033321438,0.000490825364096493,0.00022613636548016031,1.2473310922230922,0.1666996111678227,145366.66666666666,0.0006530825496342281,0.0013061650992684563,0.9605181116313724,-0.27821746391645263,0,0,0,0,0,0,0
2020-01-24 13:20:00-05:00,77.25,77.28,77.24,77.25,175044.0,77.5705135824337,AAPL,2020-01-24,0.001220278898851122,0.0015306708354979222,0.0017213127767631798,0.002543403917277703,0.004616598356540238,-0.0001294414602804619,-0.0003882741264076756,0.0004020907896286188,-0.0041318997081680135,-1.8886350542426014,0.1632599040101472,158428.26666666666,0.0005177993527508833,0.0027184466019416318,-0.534465826127801,-0.8451900855437948,0,0,0,0,0,0,0
2020-01-27 13:09:00-05:00,74.99,75.01,74.96,74.98,148472.0,74.7029474384466,AAPL,2020-01-27,0.0005965552410588059,0.001154443416276819,0.0015593706516390195,0.002361058923320495,0.0030229268400404643,-0.000266702228544445,-0.0015991474623229085,0.0005170084516282488,0.0037087232974533555,1.4387815054664508,-0.6943956300866707,208803.46666666667,0.0006668444918646399,0.0030674846625766993,-0.3770948416883205,-0.9261746489577765,0,0,0,0,0,0,0
2020-01-27 13:31:00-05:00,75.06,75.08,75.05,75.07,170648.0,74.71439735480843,AAPL,2020-01-27,0.0009418371552486638,0.0012777997197480208,0.001548480915319866,0.0020182901250915663,0.0029249178232900767,0.0,0.0013329780699402002,0.0004741770576133988,0.004759492919455056,1.7145602611745003,0.13943506189788862,162721.06666666668,0.0003996270147862094,0.002797389103503466,-0.675095135550776,-0.7377306811809303,0,0,0,0,0,0,0
2020-01-29 11:41:00-05:00,78.85,78.87,78.79,78.8,492988.0,78.39058082266402,AAPL,2020-01-29,0.0015987674886315778,0.0019714151947077163,0.002120137194895718,0.004019691225428218,0.004695350202025684,-0.0006343165452138862,0.000507743092908787,0.0005095575452750803,0.005222810866297366,1.4840614232600224,-0.3236510442243912,564497.3333333334,0.0010152284263959047,0.0030456852791878944,0.8578579979992267,-0.5138868117287686,0,0,1,0,0,1,0
2020-01-30 10:09:00-05:00,78.01,78.05,78.01,78.04,483444.0,77.84837901743425,AAPL,2020-01-30,0.0013442399562812592,0.0015649418047042813,0.0018453463604919556,0.0025580759151284348,0.0050905914028946345,0.0003844921546886403,0.00295155812607173,0.0005607280650306295,0.0024614640020036325,0.9684292354790656,0.5662225821575202,396585.86666666664,0.0005125576627369494,0.00435674013326498,0.5877852522924731,0.8090169943749475,0,0,0,0,0,0,0
2020-01-30 14:00:00-05:00,77.22,77.27,77.21,77.27,124396.0,77.58036911912133,AAPL,2020-01-30,0.0006728783229665835,0.0013763966757771426,0.001520588519297913,0.0023265456078200423,0.006442136364851331,0.0006472911094021989,0.0002588661676375554,0.000489195582966778,-0.004000614106962684,-1.5820676425438347,-0.2864679209855654,115168.0,0.0007764979940468682,0.0018118286527759645,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,1
2020-01-31 11:29:00-05:00,76.11,76.21,76.1,76.14,385212.0,76.64192020092122,AAPL,2020-01-31,0.0010170917625998415,0.0026207952797079413,0.00294554494399929,0.0038299097270581635,0.0046403395969004686,0.00039408867505115724,0.00013134563623031794,0.0009903320351395857,-0.006548899082974436,-1.615973334357058,0.0524058611013581,410313.6,0.0014447071184659575,0.004071447333858658,0.9406075979350172,-0.33949572413642704,0,0,0,1,1,1,0
2020-02-03 12:21:00-05:00,75.01,75.07,75.01,75.07,196952.0,74.73373509016555,AAPL,2020-02-03,0.0011767837536077628,0.0016045450651271918,0.0019226964031848913,0.0030520382570101007,0.005527057216780032,0.0007995736033658901,0.0005329780272732099,0.0005439590435686764,0.004499506272886477,1.432181850850837,-0.8317169704557565,357461.6,0.0007992540295722295,0.003996270147861905,0.37709484168832075,-0.9261746489577763,0,0,0,0,0,0,1
2020-02-04 13:44:00-05:00,76.92,76.98,76.92,76.95,292456.0,76.44300623523695,AAPL,2020-02-04,0.0006495177157166512,0.0008615195897832133,0.0009274501347546948,0.0016001382063545995,0.002400996855579071,0.0003899395643092415,0.0009100956228514068,0.00029852065249681486,0.006632310655115804,1.8393580338337585,1.8939885304737623,149560.53333333333,0.0007797270955165886,0.0023391812865497658,-0.8137255203985196,-0.5812493246896365,0,0,0,0,0,0,0
2020-02-04 14:22:00-05:00,77.04,77.06,77.01,77.03,131328.0,76.48353962771188,AAPL,2020-02-04,0.0006228370422198243,0.001305397944992805,0.0015800536735374176,0.0018999945931136406,0.0027502009124800164,-0.00012981112499578943,-0.00012981112499592807,0.0003088727171448123,0.0071448101767784865,1.6109574229287722,-0.48005227455636057,188962.4,0.0006490977541217254,0.001687654160716523,-0.999967555716528,-0.008055278661390509,0,0,0,0,0,0,0
2020-02-05 11:26:00-05:00,77.35,77.38,77.32,77.35,184440.0,77.67132093972185,AAPL,2020-02-05,0.0017044568708616962,0.0021781935655999928,0.002305432958395731,0.002820805433020253,0.003927578857142069,0.0,-0.0015501876247361298,0.0004676631326474502,-0.004136931570549961,-1.5332548002362767,-1.1333609662387247,222497.33333333334,0.0007756948933419716,0.0033613445378151492,0.955911367388329,-0.2936553382756307,0,0,1,1,0,0,0
2020-02-06 10:37:00-05:00,77.52,77.56,77.47,77.49,386632.0,77.59391034983638,AAPL,2020-02-06,0.0006580784430564738,0.0016161455575924672,0.001877012696974732,0.002434994358972587,0.0032211805670587816,-0.0002580645175613183,0.0012913224934907835,0.0007656840736061854,-0.001339155990049942,-1.5091084730222335,1.5647915933032617,250486.4,0.001161440185830459,0.003226222738417819,0.8816838230156939,0.47184068946248214,0,0,0,0,0,0,0
2020-02-06 10:38:00-05:00,77.5,77.51,77.44,77.47,199900.0,77.5929396802337,AAPL,2020-02-06,0.0007185932037746943,0.001641505746560366,0.0020133190245481005,0.00247547878195059,0.0032338840085710204,-0.00025813113204760987,0.001550187624735879,0.000750250363879756,-0.0015844183857492873,-1.4564061546075544,-0.5691672097024025,243534.93333333332,0.0009035755776430423,0.0032270556344390963,0.8891707723181291,0.4575754994043952,0,0,0,0,0,0,0
2020-02-06 11:45:00-05:00,77.78,77.82,77.78,77.8,80856.0,77.63193406501547,AAPL,2020-02-06,0.000642476994496325,0.0013355448033467536,0.0020214348248295817,0.002963911901760612,0.0034753680157230678,0.0002571024567446549,-0.0006424670956612713,0.00033662861125992517,0.0021649072254694966,1.4067725245898384,-1.2591214158770399,138519.46666666667,0.0005141388174806109,0.001542416452442198,0.8229838658936565,-0.5680647467311557,0,0,0,0,0,0,0
2020-02-06 12:42:00-05:00,77.97,77.98,77.95,77.96,125124.0,77.69445540364647,AAPL,2020-02-06,0.0013017456559808827,0.001484921858562133,0.0015499555817637318,0.0022567018879940865,0.0027414739042950303,-0.00012826268214853717,0.0006415602965933161,0.00033300559222947893,0.003417806263959669,2.1431289481176425,-0.22146831446703863,479329.06666666665,0.000384812724474099,0.0012827090815803906,0.04831337952550732,-0.9988322268323265,0,0,0,0,0,0,0
2020-02-07 15:00:00-05:00,77.3,77.32,77.26,77.26,127644.0,77.75922356168213,AAPL,2020-02-07,0.0010590289502526592,0.0013451136277526344,0.001627758628063227,0.002744896859705847,0.0036074739500641766,-0.0005175983552409709,0.00025889967782156064,0.0005710015890327213,-0.006420120196880772,-1.6122712222353266,-1.045855700381442,184624.8,0.0007765984985760716,0.0024592285788246865,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0
2020-02-10 12:19:00-05:00,77.15,77.15,77.09,77.11,152668.0,76.96313565044414,AAPL,2020-02-10,0.00031768235315264543,0.0010206788375098348,0.0016640145865416394,0.0021047051165241234,0.0026790539825047206,-0.0005186049643006704,-0.0007778066246424782,0.0004329223091681856,0.0019082428011105317,1.6220988664488982,-0.35815453323156377,158733.86666666667,0.000778109194657003,0.0029827519128517834,0.40673664307580004,-0.913545457642601,0,0,0,0,0,0,0
2020-02-10 14:29:00-05:00,77.35,77.37,77.35,77.37,64692.0,77.01628442472919,AAPL,2020-02-10,0.00042884450398471795,0.00048382013093742755,0.0007867424679979237,0.0014093082301352812,0.0024465282575854928,0.00012925741632438176,-0.00012924071100366518,0.0002498252048980109,0.004592737469911394,1.670933240199298,-0.7920087869878383,94240.8,0.0002584981258887162,0.0014217396923872044,-0.9945218953682734,0.10452846326765299,0,0,0,0,0,0,0
2020-02-10 14:47:00-05:00,77.37,77.4,77.36,77.4,220696.0,77.02340160141111,AAPL,2020-02-10,0.0006456895405121325,0.0009916590534990548,0.0011398016417583233,0.001661342038434954,0.002643961825262558,0.0005169294506425463,0.0009048019747372089,0.00023371140009144248,0.004889402321358814,1.9501770247921597,3.716989299993318,93393.06666666667,0.000516795865633149,0.0016795865633075966,-0.9231069958533488,0.3845432020028511,0,0,0,0,0,0,0
2020-02-11 10:43:00-05:00,78.16,78.18,78.14,78.16,347096.0,78.01243999612129,AAPL,2020-02-11,0.0011374567553298991,0.0015730307485199127,0.0016789834088117095,0.0019077451570965538,0.003613775365882143,-0.00012793449771179112,0.0011521476023278153,0.0006036605749751081,0.0018914932526920571,0.6176329906923926,0.9270116819979379,271804.26666666666,0.0005117707267145055,0.0035823950870009927,0.9231069958533489,0.3845432020028509,0,0,0,0,0,0,0
2020-02-11 13:26:00-05:00,77.94,77.97,77.92,77.97,71604.0,77.98814803120413,AAPL,2020-02-11,0.0005587748003901516,0.0008695077617548831,0.0009508535491152886,0.0020136169949838117,0.0031001792448074232,0.0005131494660389291,0.0001282626821487493,0.00025646680614687593,-0.00023270242546178852,0.8172325937873809,-0.579478233972002,83113.86666666667,0.0006412722842118317,0.002308580223162631,-0.6135433534944087,-0.789661037017045,0,0,0,0,0,0,0
2020-02-12 10:47:00-05:00,78.19,78.23,78.17,78.21,261560.0,78.1041702131391,AAPL,2020-02-12,0.0007884235629772123,0.0011510196742234773,0.0013042831822978349,0.0019170301635338415,0.0029956667369976505,0.0003836562487110934,0.0008954269865954279,0.0005810710371114467,0.001354982538987272,0.4447739135153407,0.2515139440866187,245244.8,0.0007671653241273688,0.0030686612965094753,0.9459548184287252,0.32429844509568273,0,0,0,0,0,0,0
2020-02-12 12:29:00-05:00,78.52,78.57,78.52,78.56,226744.0,78.2217967868544,AAPL,2020-02-12,0.001214338068097939,0.001247232516977089,0.001291873920741042,0.0015892934416733675,0.0023598398944179857,0.0005092946379501353,0.0005092946379502846,0.0002461005550236578,0.004323644138054841,1.8041019945812369,1.2654688455181076,130001.33333333333,0.0006364562118125831,0.001527494908350163,0.25492651339019334,-0.9669604297853762,0,0,0,0,0,0,0
2020-02-12 14:49:00-05:00,78.71,78.72,78.68,78.7,241848.0,78.34871823970742,AAPL,2020-02-12,0.0006601595560917197,0.0010086687896412392,0.0011223523173780766,0.0015358769756729166,0.002474593657236732,-0.00012705673100113287,0.0011442376176923526,0.0003096910917948001,0.004483567417374084,2.119389128371035,2.1259580063789145,131840.26666666666,0.0005082592121981135,0.0017789072426937585,-0.9102394413130347,0.4140823100280118,0,0,0,0,0,0,0
2020-02-12 14:55:00-05:00,78.69,78.69,78.63,78.65,199892.0,78.35446087617571,AAPL,2020-02-12,0.0006844283593897646,0.0007625503269837548,0.0009075565108443553,0.001443876660818492,0.002798632164241675,-0.0005084530426050801,-0.0010166476920889555,0.0003534667800163507,0.0037718225678476385,2.0071842760509577,0.8183120941263874,179829.6,0.0007628734901462366,0.0017800381436744919,-0.866025403784439,0.49999999999999933,0,0,0,0,0,0,0
2020-02-13 11:52:00-05:00,78.62,78.63,78.61,78.62,71340.0,78.55521311268599,AAPL,2020-02-13,0.0004926436112161318,0.0009601541038573997,0.0013691076659334616,0.0018492369802481075,0.0023626131790218416,-0.00012718600971028013,-0.0001271860097104393,0.00036869938797761797,0.0008247305907130269,1.101282627429821,-0.77124746448298,113774.13333333333,0.0002543881963876338,0.0013991350801322569,0.753828101075017,-0.6570716810437306,0,0,0,0,0,0,0
2020-02-14 12:19:00-05:00,78.56,78.56,78.48,78.53,194780.0,78.55737191443397,AAPL,2020-02-14,0.0010506657710660932,0.0011466493283152728,0.001348265618075214,0.001626559099680243,0.0027731833408052887,-0.000381946659427252,0.00012734797852285946,0.00034004509720936,-0.00034843215559431404,-0.4089905371223884,1.6901796247241374,107079.46666666666,0.0010187189609066252,0.0014007385712466324,0.40673664307580004,-0.913545457642601,0,0,0,0,0,0,0
2020-02-18 11:58:00-05:00,76.36,76.41,76.34,76.4,276760.0,76.6462491900946,AAPL,2020-02-18,0.0014230077578884304,0.001898514501745074,0.0031944188220097256,0.003446922523345021,0.004214559461699137,0.0006546645078335807,-0.001177317161299702,0.0005369636987594925,-0.0032128015747234858,-2.5728495308810175,-0.09818440907070473,290781.06666666665,0.0009162303664920453,0.0031413612565443947,0.6868923918796751,-0.7267591361502233,0,0,0,0,1,0,0
2020-02-19 10:23:00-05:00,78.16,78.18,78.14,78.17,310268.0,77.84477493337351,AAPL,2020-02-19,0.0007008606132291611,0.0011151233122606969,0.0012534153569713198,0.0017817161090544378,0.0026368752543006546,0.00012793449771185292,0.001792574103569214,0.00042367598247915075,0.004177866361677319,1.8166383336823233,0.17728086871591842,267909.86666666664,0.000511705257771597,0.003454010489957871,0.7538281010750169,0.6570716810437307,0,0,0,0,0,0,0
2020-02-19 14:24:00-05:00,78.39,78.4,78.38,78.39,62560.0,78.13880068578428,AAPL,2020-02-19,0.0004034907076614245,0.000510387187423667,0.000541337289801398,0.0010284168858231341,0.0016934750444407493,0.0,1.119167692548162e-16,0.00017114989263912337,0.0032147833344135577,1.4829979130455713,-1.031694536513677,79322.4,0.00025513458349291974,0.0007654037504783967,-0.9997080140801929,0.024163745236132173,0,0,0,0,0,0,0
2020-02-20 10:08:00-05:00,78.43,78.45,78.43,78.44,125824.0,78.34203498279958,AAPL,2020-02-20,0.00054116471362342,0.001060315596511242,0.0017427165500773988,0.0021839529461759153,0.0034737011506325625,0.00012749410357035853,0.0005100739717831433,0.0003468350620481649,0.0012504783316125275,1.6032977066582665,-1.7981228409923409,246946.13333333333,0.00025497195308510665,0.001912289648138753,0.5746756806510837,0.8183812449391871,0,0,0,0,0,0,0
